Participant_ID,Group,Trial_Num,Choice,Outcome,EV_diff,DeltaIBI_z,RT_prev,Switch_After_Loss
P001,Biofeedback,86,1,-10,-1.54750748661022,-0.473049416126962,0.682340655666486,0
P001,Biofeedback,87,2,10,-7.06542577937774,0.650257907445554,0.376041268747769,1
P001,Biofeedback,88,2,10,-9.76712805925775,1.89556703839105,0.520171569585464,0
P001,Biofeedback,89,2,10,-11.0899448937651,0.426989991243689,0.304593470943212,0
P001,Biofeedback,90,2,-10,-9.56999113149558,-2.36570464150469,0.823718161519419,0
P001,Biofeedback,91,2,10,-10.9934220279079,-0.162483024265275,0.805887074778343,0
P001,Biofeedback,92,2,10,-11.6903671970905,-2.31300592823381,0.584627009472266,0
P001,Biofeedback,93,2,10,-12.0316079064719,-0.774023806915002,0.971689241165355,0
P001,Biofeedback,94,2,10,-12.1986873653561,-0.0648665533895747,0.879275366153466,0
P001,Biofeedback,95,2,-10,-10.5887629758212,-0.0069642778603444,0.747518375328755,0
P001,Biofeedback,96,2,10,-11.4922366294397,-0.861425225085457,0.622960026334584,0
P001,Biofeedback,97,2,10,-11.9345985312084,0.121655942713602,0.842490488923188,0
P001,Biofeedback,98,2,-10,-10.3461040396623,0.349870527088486,0.774348367561332,0
P001,Biofeedback,99,2,10,-11.3734251200499,-0.608372911310956,0.79749740327746,0
P001,Biofeedback,100,2,10,-11.8764256281744,-0.92301568038402,0.663486676352925,0
P001,Biofeedback,101,2,10,-12.1227064803868,-1.34842120005481,0.809768872359517,0
P001,Biofeedback,102,2,-10,-10.5189476775918,-0.773546750977733,0.69803018404354,0
P001,Biofeedback,103,2,10,-11.4580534211374,0.0146813119206948,0.701085222178352,0
P001,Biofeedback,104,2,-10,-9.90822892156142,0.880923822766328,0.767573893497877,0
P001,Biofeedback,105,2,10,-11.1590311870287,1.87735458236346,0.473003130349559,0
P001,Biofeedback,106,2,10,-11.7714533275887,-1.96763282724996,0.948332826353567,0
P001,Biofeedback,107,2,10,-12.0713095787349,2.30413570833882,0.713227414875281,0
P001,Biofeedback,108,2,-10,-10.4717214572294,-0.279675903263375,0.476147958302192,0
P001,Biofeedback,109,2,10,-11.4349303554352,-0.0473067985750981,0.678889530800035,0
P001,Biofeedback,110,2,10,-11.9065400347039,0.0328821642252583,0.542963026582262,0
P001,Biofeedback,111,2,-10,-10.320322393369,0.244959045881207,0.665145638817044,0
P001,Biofeedback,112,2,10,-11.3608018210313,-0.267824509726948,0.899968540471265,0
P001,Biofeedback,113,2,10,-11.870244964756,0.256453691676805,0.722415815988819,0
P001,Biofeedback,114,2,10,-12.1196802825414,-0.497901066501291,0.295291425668195,0
P001,Biofeedback,115,2,10,-12.2418096673905,-0.756712642356347,0.404428104602951,0
P001,Biofeedback,116,2,10,-12.3016070801067,-0.560720405841984,0.868332059331217,0
P001,Biofeedback,117,2,10,-12.3308852965816,0.0417434402638933,0.265331656252642,0
P001,Biofeedback,118,2,10,-12.3452205984118,-1.53288996016248,0.686806291977865,0
P001,Biofeedback,119,2,10,-12.3522394985807,-1.69326875476322,0.868276340727249,0
P001,Biofeedback,120,2,-10,-10.7298548830707,1.06442189249298,0.925703881432684,0
P001,Biofeedback,121,2,-10,-9.23912118313699,0.203258475448109,0.8090681723717,0
P001,Biofeedback,122,2,-10,-7.86935538107439,-2.18734244211033,0.510989610442812,0
P001,Biofeedback,123,2,-10,-6.61074134921637,0.587428751834528,0.671636140641728,0
P001,Biofeedback,124,2,-10,-5.45425950479849,-1.01301546999251,0.418214992543961,0
P001,Biofeedback,125,2,-10,-4.39162217308706,0.0528006264761536,0.382901411379211,0
P001,Biofeedback,126,2,-10,-3.41521419556694,-0.881894764953366,0.505484853671597,0
P001,Biofeedback,127,2,-10,-2.5180383575701,-0.487089320973891,0.535737218644094,0
P001,Biofeedback,128,2,-10,-1.69366524426384,1.26424777421361,0.362316432354957,0
P001,Biofeedback,129,2,-10,-0.936187165652616,0.280445143509422,1.03024050666218,0
P001,Biofeedback,130,2,-10,-0.240175820407075,-0.225731309586834,0.942338066724681,0
P001,Biofeedback,131,2,10,-6.42532551769575,-0.719303150846897,0.324327148237751,0
P001,Biofeedback,132,2,-10,-5.28388952846453,-1.02383935564704,0.499132148155722,0
P001,Biofeedback,133,2,-10,-4.23507713268793,0.102949072704928,0.705600974113875,0
P001,Biofeedback,134,2,-10,-3.27137224523686,2.10313930696257,0.568970216952084,0
P001,Biofeedback,135,2,-10,-2.38586868536581,-0.545570301676701,1.0552072788126,0
P001,Biofeedback,136,2,-10,-1.57222068507576,-0.873174485808939,0.621089137080491,0
P001,Biofeedback,137,2,-10,-0.824597413552837,-0.729921088362996,0.468744341666306,0
P001,Biofeedback,138,2,-10,-0.137641191791839,-1.74967768377469,0.570189489769927,0
P001,Biofeedback,139,2,-10,0.493570902041003,-1.37303663588092,0.435702508100918,0
P001,Biofeedback,140,1,10,6.80130070208788,1.64634563651793,0.619460984390396,1
P001,Biofeedback,141,1,10,9.88971322968738,0.291225637820639,0.685665576950378,0
P001,Biofeedback,142,1,10,11.4018724760398,0.0820516671961001,0.849444216901281,0
P001,Biofeedback,143,1,10,12.1422611274569,-1.01547998646901,0.274184465855966,0
P001,Biofeedback,144,1,10,12.5047727851871,0.123676671247798,0.82963515978369,0
P001,Biofeedback,145,1,10,12.6822669995281,0.0342991885191376,0.805507225782408,0
P001,Biofeedback,146,1,10,12.7691723319574,-0.622317200308854,1.03231739434364,0
P001,Biofeedback,147,1,10,12.8117232220396,0.928972901673742,0.660755163132448,0
P001,Biofeedback,148,1,10,12.8325571363251,-0.570439668651962,0.42625547406235,0
P001,Biofeedback,149,1,10,12.8427579096489,-0.594835098898399,0.968562814473977,0
P001,Biofeedback,150,1,10,12.8477524476401,-1.50491831396562,0.564136012402237,0
P001,Biofeedback,151,1,-10,11.2252102417131,-1.98402463650362,0.61856915563774,0
P001,Biofeedback,152,1,-10,9.73433173928118,1.64186459933793,0.536743257872827,0
P001,Biofeedback,153,1,10,11.3257940521473,0.537319272681481,0.664160961311746,0
P001,Biofeedback,154,1,10,12.1050113458591,1.28266597202678,0.739324816040046,0
P001,Biofeedback,155,1,10,12.4865344180116,0.209814928995775,0.721951897230554,0
P001,Biofeedback,156,1,10,12.6733370669766,-0.147153722069973,0.448394520111401,0
P001,Biofeedback,157,1,-10,11.0649480675922,-1.72938179859476,0.748637434524835,0
P001,Biofeedback,158,1,10,11.9772950307963,-0.457983739268485,0.839384504935057,0
P001,Biofeedback,159,1,10,12.4240015131596,-1.56294757204237,0.601569334992118,0
P001,Biofeedback,160,1,10,12.6427194893608,1.51338548872801,0.589445656477853,0
P001,Biofeedback,161,1,10,12.7498089429557,-0.593471663039342,0.5961252457754,0
P001,Biofeedback,162,1,-10,11.1352145146045,-0.419674128408752,0.605679364395249,0
P001,Biofeedback,163,1,-10,9.65163885501174,0.769270930046729,0.806974439778703,0
P001,Biofeedback,164,1,-10,8.28845024300616,-1.58600907429623,0.553238469770571,0
P001,Biofeedback,165,1,10,10.617856542445,0.860592523557359,0.644818037003745,0
P001,Biofeedback,166,1,10,11.7583885286126,0.193815582077596,0.989765369921003,0
P001,Biofeedback,167,1,-10,10.2242444472515,-0.0457776653043855,0.667553644039704,0
P001,Biofeedback,168,1,10,11.5656668102851,-0.464948121133636,0.372352847404178,0
P001,Biofeedback,169,1,-10,10.0471614316255,-0.654415686341816,0.572552453689494,0
P001,Biofeedback,170,1,-10,8.65187752677472,0.485886837733307,0.858316220369542,0
P001,Biofeedback,171,1,10,10.7957990687805,-1.39518781788265,0.386991940289771,0
P001,Biofeedback,172,1,10,11.8455133651145,0.291847603249059,0.698071864838429,0
P001,Biofeedback,173,1,10,12.3594781172467,-0.833794654842626,0.493692218693552,0
P001,Biofeedback,174,1,10,12.6111273206127,0.888434929889203,0.553215028385065,0
P001,Biofeedback,175,1,10,12.7343406757932,-0.983445636008659,0.704652157739863,0
P001,Biofeedback,176,1,10,12.7946688258203,-1.08896595534246,0.840143921879523,0
P001,Biofeedback,177,1,-10,11.1764341727065,-0.392042211144272,0.627623133839861,0
P001,Biofeedback,178,1,10,12.0318812439986,-1.49572176100745,0.830768121235866,0
P001,Biofeedback,179,1,10,12.4507282040662,1.02404431560122,0.60206868269011,0
P001,Biofeedback,180,1,-10,10.8604031460786,-0.975563990594976,0.972309170299199,0
P001,Biofeedback,181,1,-10,9.399127481155,-0.782631675629001,0.45509739126192,0
P001,Biofeedback,182,1,-10,8.05642929616892,-1.39763686023355,0.53078254119044,0
P001,Biofeedback,183,1,-10,6.82268643762401,-0.541478848497357,0.619553541497558,0
P001,Biofeedback,184,1,-10,5.68905755659121,1.64751327003899,1.00326220536962,0
P001,Biofeedback,185,1,-10,4.64741874911119,1.077251990503,0.64387161831276,0
P001,Biofeedback,186,1,-10,3.69030533800978,-0.94988079581544,0.650000176306795,0
P001,Biofeedback,187,1,-10,2.81085837891811,0.512930003984414,0.355566356186741,0
P001,Biofeedback,188,1,-10,2.00277550714479,-0.846691828303186,0.685204268016446,0
P001,Biofeedback,189,1,-10,1.26026577315484,-0.166018285535422,0.631247535907873,0
P001,Biofeedback,190,1,-10,0.578008142993774,-1.32398319498612,0.566793405460383,0
P001,Biofeedback,191,1,-10,-0.0488866337409664,0.361042947149716,0.524887783151902,0
P001,Biofeedback,192,2,10,-6.6085234400306,1.25879672213576,0.785617320101427,1
P001,Biofeedback,193,2,-10,-5.49624012926276,2.0391935359912,0.597262423192825,0
P001,Biofeedback,194,2,10,-9.2756755393021,1.06674185738206,0.915356114250959,0
P001,Biofeedback,195,2,-10,-7.94696203529064,-0.20558131356656,0.35957050304464,0
P001,Biofeedback,196,2,10,-10.4756064932537,0.25453168575838,0.768854884782579,0
P001,Biofeedback,197,2,10,-11.7136901571671,-0.624982107968927,0.849205476282442,0
P001,Biofeedback,198,2,10,-12.3198849719511,-0.723334572970697,0.757777880083571,0
P001,Biofeedback,199,2,10,-12.6166921782665,-0.560262969455916,0.780255048019065,0
P001,Biofeedback,200,2,10,-12.762015951371,0.970623159702967,1.1076363133229,0
P001,Biofeedback,201,2,10,-12.8331698808577,-0.413849244500915,0.730720981919445,0
P001,Biofeedback,202,2,10,-12.8680085144361,-0.499055863149863,0.460306892336656,0
P001,Biofeedback,203,2,10,-12.8850663269611,0.801144842575226,0.467199277398775,0
P001,Biofeedback,204,2,-10,-11.2634632101382,-0.780458113762731,0.877142889820841,0
P001,Biofeedback,205,2,-10,-9.77344759296873,-0.523302104080091,0.526672289875886,0
P001,Biofeedback,206,2,10,-11.3698966826925,2.10613507979469,0.58604240035438,0
P001,Biofeedback,207,2,10,-12.1515556193738,0.324117800866945,0.320271444055567,0
P001,Biofeedback,208,2,10,-12.5342741772198,-1.12404451120447,0.759414893295823,0
P001,Biofeedback,209,2,10,-12.7216621640337,-1.01996115031456,0.541463727441526,0
P001,Biofeedback,210,2,10,-12.8134117196335,-0.968777695553766,0.672801036658783,0
P001,Biofeedback,211,2,10,-12.8583344550547,0.169679724072057,0.762875409860658,0
P001,Biofeedback,212,2,10,-12.880329680476,2.2041859833688,0.288794986012614,0
P001,Biofeedback,213,2,10,-12.8910990589833,0.403887199800359,0.93564467887364,0
P001,Biofeedback,214,2,10,-12.8963719994153,0.95214824372558,0.710780574991011,0
P001,Biofeedback,215,2,10,-12.8989537547858,-1.75807737075305,0.724728442136162,0
P001,Biofeedback,216,2,10,-12.9002178427988,1.7202464312301,0.5583166948216,0
P001,Biofeedback,217,2,10,-12.9008367699532,-1.30853844855341,0.865536043340233,0
P001,Biofeedback,218,2,10,-12.9011398112117,0.672782596012381,0.752724023245579,0
P001,Biofeedback,219,2,10,-12.9012881873231,-0.173822378264985,0.791337069852509,0
P001,Biofeedback,220,2,10,-12.901360835749,-1.65468634567537,0.416398590708064,0
P001,Biofeedback,221,2,-10,-11.2784354757414,0.44583475055667,0.51193565126016,0
P001,Biofeedback,222,2,10,-12.1067740662174,0.82067466695693,0.925323924356358,0
P001,Biofeedback,223,2,10,-12.5123480779483,-0.0233253603598992,0.914057568436169,0
P001,Biofeedback,224,2,10,-12.7109266313115,0.251312582816693,0.938815922637396,0
P001,Biofeedback,225,2,10,-12.8081553508921,0.0102472668445267,0.675261190679397,0
P001,Biofeedback,226,2,10,-12.8557608135727,0.175234067084182,0.545091515216568,0
P001,Biofeedback,227,2,10,-12.8790695652132,2.83909328475918,0.857166926111898,0
P001,Biofeedback,228,2,10,-12.8904820769807,0.374966623969898,0.771682459527067,0
P001,Biofeedback,229,2,-10,-11.2684394907239,-0.310591659441297,0.708372741064105,0
P001,Biofeedback,230,2,10,-12.1018797973865,0.412990335674224,0.589838874945823,0
P001,Biofeedback,231,2,10,-12.5099517290796,-0.200496943432935,0.862013092520637,0
P001,Biofeedback,232,2,10,-12.7097533226725,0.292765027405152,0.666366875327586,0
P001,Biofeedback,233,2,10,-12.8075808714495,0.934433685627715,0.818570727054501,0
P001,Biofeedback,234,2,10,-12.8554795349568,0.92415809622675,0.881647986392046,0
P001,Biofeedback,235,2,10,-12.8789318446024,-0.390934400229542,0.497575478577768,0
P001,Biofeedback,236,2,10,-12.8904146457379,-2.56227841289761,0.463899388905468,0
P001,Biofeedback,237,2,-10,-11.2683775312939,0.185843847795817,1.1060985172147,0
P001,Biofeedback,238,2,10,-12.1018494605956,-1.00422312002701,0.675900840791064,0
P001,Biofeedback,239,2,10,-12.5099368754749,-0.716800602779851,0.419753350191326,0
P001,Biofeedback,240,2,10,-12.7097460499991,0.756249416418073,0.61540851576681,0
P001,Biofeedback,241,2,10,-12.807577310578,0.189801676050668,0.485173971789015,0
P001,Biofeedback,242,2,10,-12.8554777914706,0.64436295591977,0.734297141213357,0
P001,Biofeedback,243,2,10,-12.8789309909506,-1.2752809592719,0.637045476943822,0
P001,Biofeedback,244,2,-10,-11.2578257354828,0.211932056998919,0.725820716665277,0
P001,Biofeedback,245,2,-10,-9.76826757993671,-0.194813024299538,0.876527692444219,0
P001,Biofeedback,246,2,-10,-8.39958193088938,-0.0299456621506149,0.460293509329971,0
P001,Biofeedback,247,2,-10,-7.14196040135513,-0.573440947188941,0.916815923616093,0
P001,Biofeedback,248,2,-10,-5.98639052112083,0.868855799410521,0.797112984757686,0
P001,Biofeedback,249,2,-10,-4.92459115084503,-0.918998637319081,0.847509975264596,0
P001,Biofeedback,250,2,10,-8.99578278512585,0.341654492231693,0.428152017175486,0
P001,Biofeedback,251,2,-10,-7.68978161270223,0.864225623492025,0.974888908581827,0
P001,Biofeedback,252,2,10,-10.349684923346,0.61348135116178,0.917734664317436,0
P001,Biofeedback,253,2,10,-11.6520360016586,-0.222414905319271,0.770511555278945,0
P001,Biofeedback,254,2,-10,-10.1304890427329,-1.24960594183533,0.338011033572986,0
P001,Biofeedback,255,2,-10,-8.7324103713636,-1.32478713176951,0.364760995440006,0
P001,Biofeedback,256,2,10,-10.8601804299641,-1.08679110194115,0.319788686586533,0
P001,Biofeedback,257,2,-10,-9.40288981939205,0.449896862587334,0.609683518747179,0
P001,Biofeedback,258,2,-10,-8.06385331534218,-0.0335639362406273,0.380664455994159,0
P001,Biofeedback,259,2,-10,-6.83347500495549,-0.382305846103404,0.894953613097946,0
P001,Biofeedback,260,2,-10,-5.70293765060294,1.09413855374954,0.817879113856078,0
P001,Biofeedback,261,2,10,-9.37687949612442,0.586547745278343,0.805728497085643,0
P001,Biofeedback,262,2,10,-11.1757276365911,-0.983423889897508,0.718580820841378,0
P001,Biofeedback,263,2,-10,-9.69283145859508,2.43820892078219,0.575006939368319,0
P001,Biofeedback,264,2,-10,-8.33026719059834,-0.642683068381177,0.870675235956474,0
P001,Biofeedback,265,2,10,-10.6632816919499,-0.315949585615425,0.946336851723155,0
P001,Biofeedback,266,2,-10,-9.22196873481926,0.379762565974532,0.513096945881363,0
P001,Biofeedback,267,2,-10,-7.89761335274464,-0.386876537232518,0.466029910178369,0
P001,Biofeedback,268,2,-10,-6.68072484192342,0.505235777536009,0.913307995310546,0
P001,Biofeedback,269,2,-10,-5.56258263643098,1.17701140014207,0.767597673395394,0
P001,Biofeedback,270,2,-10,-4.5351738141883,-1.1272793406688,0.558277647493619,0
P001,Biofeedback,271,2,-10,-3.59113567410465,-2.00152272980471,0.700208707677381,0
P001,Biofeedback,272,2,-10,-2.72370297288722,0.0540043965584854,0.589171616971326,0
P001,Biofeedback,273,2,-10,-1.92665944340155,-1.74314205062257,0.596292096966222,0
P001,Biofeedback,274,2,-10,-1.1942932471498,-0.875511218930845,0.63015760147386,0
P001,Biofeedback,275,2,-10,-0.52135604162684,-1.35441878150449,0.556681719678517,0
P001,Biofeedback,276,2,10,-6.8398555491218,-0.468804676643494,0.700045619579508,0
P001,Biofeedback,277,2,-10,-5.7088004356181,0.204770210625435,0.853393222984144,0
P001,Biofeedback,278,2,-10,-4.66952654330971,0.117320241342441,0.578531141441904,0
P001,Biofeedback,279,2,-10,-3.71458614267089,0.0049165364494028,0.77785148564294,0
P001,Biofeedback,280,2,10,-8.40333593908698,-0.247190827089528,0.821578260136765,0
P001,Biofeedback,281,2,-10,-7.14540978473592,-0.964781877899132,0.911653976566962,0
P001,Biofeedback,282,2,-10,-5.98955999893797,-0.349998857173127,0.449058629661454,0
P001,Biofeedback,283,2,-10,-4.92750343646956,-0.185080430545567,0.285694214707232,0
P001,Biofeedback,284,2,10,-8.99720870850745,-0.17140811457499,0.736771220653097,0
P001,Biofeedback,285,2,-10,-7.69109182731975,0.0263026381415769,0.97147118038276,0
P001,Biofeedback,286,2,-10,-6.4909618259472,0.442451538186969,0.721368093796449,0
P001,Biofeedback,287,2,-10,-5.38821823466557,-0.532434788335819,0.631968049556938,0
P001,Biofeedback,288,2,-10,-4.37495848220379,-0.600939361477173,0.716847981875377,0
P001,Biofeedback,289,2,-10,-3.44392126369168,-0.733924272273057,0.774494785124847,0
P001,Biofeedback,290,2,-10,-2.58843450410339,-0.914304782583898,0.876808040767607,0
P001,Biofeedback,291,2,-10,-1.80236754428791,0.18236713385832,0.920089081419129,0
P001,Biofeedback,292,2,10,-7.46706884110335,1.29415034142956,0.640571268539902,0
P001,Biofeedback,293,2,-10,-6.28511753235618,-0.0894687195183521,0.798823997714641,0
P001,Biofeedback,294,2,-10,-5.19907749549583,-1.00266534548862,0.635391511687361,0
P001,Biofeedback,295,2,-10,-4.20116586162839,1.84224472783296,0.578967245557223,0
P001,Biofeedback,296,2,-10,-3.28423131482583,-1.97879014676844,0.864912769277634,0
P001,Biofeedback,297,2,-10,-2.44170284378116,1.63746583946425,0.453778588615893,0
P001,Biofeedback,298,2,-10,-1.66754265209006,0.189191630086596,0.919855571932771,0
P001,Biofeedback,299,2,-10,-0.956202889700688,-0.887609839754495,0.538385603624521,0
P001,Biofeedback,300,2,-10,-0.302585895457101,0.782390894032192,0.778039861239841,0
P001,Biofeedback,301,2,-10,0.297992334176814,0.189451460771742,0.834663728627691,0
P001,Biofeedback,302,1,-10,-0.27803209372811,-0.874403651013542,0.532587289523229,1
P001,Biofeedback,303,2,10,-7.01470778536412,-0.119410197499515,0.265789485647153,1
P001,Biofeedback,304,2,10,-10.313142287151,-0.0660934663583637,0.698374589249993,0
P001,Biofeedback,305,2,10,-11.9281332204514,-0.368597646919655,0.465105988069735,0
P001,Biofeedback,306,2,10,-12.7188706788517,0.994238521858307,0.41933535629152,0
P001,Biofeedback,307,2,10,-13.1060342939685,-0.183606150107455,0.635265502934395,0
P001,Biofeedback,308,2,10,-13.29559868513,-1.65021816877159,1.19895847617038,0
P001,Biofeedback,309,2,10,-13.3884138593699,-0.990727829876735,0.570916900929264,0
P001,Biofeedback,310,2,-10,-11.7727082219375,-0.299436452782098,0.415695760869865,0
P001,Biofeedback,311,2,10,-12.6427709523687,-1.20456780181345,0.576144133479939,0
P001,Biofeedback,312,2,10,-13.0687740821224,-0.394456677314567,0.616414220506028,0
P001,Biofeedback,313,2,10,-13.2773552110602,0.870962038812507,0.558275087142741,0
P001,Biofeedback,314,2,10,-13.3794814263631,0.315488937589775,0.549450080595788,0
P001,Biofeedback,315,2,10,-13.4294848178742,-1.51005618816706,0.780460305575542,0
P001,Biofeedback,316,2,10,-13.4539676517401,0.699546676444073,0.554385357963473,0
P001,Biofeedback,317,2,10,-13.4659550217162,-0.910948078044293,0.987059964193413,0
P001,Biofeedback,318,2,10,-13.4718243193527,-0.136362745622191,0.78645703908779,0
